id,target
test_id157,10.409790369680895
test_id158,14.283857614642491
test_id159,10.545828332647206
test_id160,6.357554183575488
test_id161,6.317871135022671
test_id162,14.616200314077034
test_id163,1.9657129143262726
test_id164,2.049131450244929
test_id165,11.046187361565414
test_id166,11.723167652092632
test_id167,11.021094090141293
test_id168,14.889308652060155
test_id169,13.91074543350272
test_id170,14.969019262215578
test_id171,5.2810139720448595
test_id172,13.334121860274307
test_id173,12.6422680535455
test_id174,10.07499176982072
test_id175,15.238810381164946
test_id176,6.017623745955687
test_id177,9.708188639811327
test_id178,15.783515613054908
test_id179,11.112667592067549
test_id180,13.342057847610562
test_id181,13.889740458824614
test_id182,2.4244677906043375
test_id183,16.48487192935612
test_id184,13.02553093917538
test_id185,10.328381356659737
test_id186,14.689566713161254
test_id187,13.620934417397912
test_id188,14.764816374334005
test_id189,15.172445885520641
test_id190,12.671456292211996
test_id191,13.47438771153179
test_id192,12.427220295069061
test_id193,11.348017382578782
test_id194,13.489965629535332
test_id195,14.08309222328158
test_id196,16.659875692189697
test_id197,11.349936668001034
test_id198,9.19122791945943
test_id199,18.679274688000334
test_id200,12.987512341196009
test_id201,14.04720075870333
test_id202,6.5695680127108655
test_id203,16.555812685500946
test_id204,10.61860951505838
test_id205,9.887337763232688
test_id206,13.328713470045495
test_id207,11.101086878589133
test_id208,12.391168247926576
test_id209,14.469062862845693
test_id210,14.926699917358542
test_id211,14.939861128245422
test_id212,15.44868997281182
test_id213,14.724953713924076
test_id214,9.94646837665387
test_id215,13.657032178446315
test_id216,11.323618790701522
test_id217,14.494741045263543
test_id218,13.990776480345009
test_id219,3.721291926422779
test_id220,15.014010470688545
test_id221,14.239048857406187
test_id222,11.947097143531554
test_id223,3.483456298892043
test_id224,10.30137162905518
test_id225,14.604306120619404
test_id226,16.09896993727383
test_id227,14.417869675226404
test_id228,14.921910982476907
test_id229,6.248159273743405
test_id230,13.589117650250037
test_id231,14.100009419259756
test_id232,14.750981617248453
test_id233,14.678387188849388
test_id234,11.565416899478548
test_id235,14.574705059834692
test_id236,13.17326494984051
test_id237,5.653842918445893
test_id238,8.476128130977655
test_id239,14.192153160345988
test_id240,11.355336729375331
test_id241,10.21964846011175
test_id242,4.074227393651255
test_id243,18.214251215199162
test_id244,12.588331083152815
test_id245,7.653099789351933
test_id246,15.088659169819431
test_id247,10.694651596288072
test_id248,9.656112821358867
test_id249,15.217824327758558
test_id250,4.236733734952056
test_id251,6.367042754784929
test_id252,7.7394007084215914
test_id253,13.329800784801147
test_id254,13.951232325914845
test_id255,16.225460182666602
test_id256,14.189567579032575
test_id257,12.507494366700742
test_id258,14.570454636908952
test_id259,8.933216094039482
test_id260,14.15976696056901
test_id261,4.201101270347633
test_id262,7.750094035947174
test_id263,3.405473176920541
test_id264,16.035174187306577
test_id265,15.032273179870595
test_id266,14.166125556365916
test_id267,14.372488758279449
test_id268,15.12799273558581
test_id269,15.53384624745889
test_id270,14.279468911736146
test_id271,5.930815501439919
test_id272,8.689904287810133
test_id273,13.223907572748894
test_id274,15.621639065819345
test_id275,13.932210181942253
test_id276,14.790064668995123
test_id277,15.087699438587494
test_id278,14.56179605929174
test_id279,14.292847751173133
test_id280,5.942093294155842
test_id281,12.287515002514898
test_id282,14.695450781698279
test_id283,11.742549901855705
test_id284,4.4846629105205285
test_id285,13.519523756519167
test_id286,16.58962946110484
test_id287,13.634645229486576
test_id288,11.188032773067507
test_id289,6.2115652613959025
test_id290,13.325153905920285
test_id291,6.480868354350557
test_id292,13.310913257450851
test_id293,11.851761603530042
test_id294,14.23281180645516
test_id295,2.5700845322052692
test_id296,14.344144857534122
test_id297,6.5612172298948
test_id298,15.564280168559092
test_id299,14.070101753091045
test_id300,8.216462027662685
test_id301,9.94646837665387
test_id302,14.882243644834
test_id303,8.405653480234779
test_id304,7.397853418798317
test_id305,5.500953903262103
test_id306,14.13562001066344
test_id307,13.324784854787817
test_id308,11.363274482527498
test_id309,12.08295451032048
test_id310,14.63119784100439
test_id311,14.436256433174314
test_id312,11.048259218114694
test_id313,12.28836333449599
test_id314,8.670645889280534
test_id315,15.616825352555367
test_id316,13.756524835286625
test_id317,14.259186730679877
test_id318,15.290281758332979
test_id319,5.708212914353516
test_id320,7.452084580560025
test_id321,6.952651077683185
test_id322,13.809654525712986
test_id323,14.641598773346477
test_id324,4.394553530642188
test_id325,5.567660372157472
test_id326,17.36866249112623
test_id327,12.905720303011455
test_id328,8.652985231507534
test_id329,17.71290349556927
test_id330,11.89396858428446
test_id331,11.105289444410689
test_id332,15.42853576978371
test_id333,13.804763543637332
test_id334,3.555125476162732
test_id335,14.708021299015995
test_id336,12.840725895450033
test_id337,14.058705634566797
test_id338,6.228860267445821
test_id339,16.45716176048315
test_id340,4.573830152596498
test_id341,17.006493676214117
test_id342,11.04824865083525
test_id343,12.293895545440579
test_id344,10.879852447930014
test_id345,1.3984750330823437
test_id346,2.503882213189582
test_id347,12.28658110774422
test_id348,17.221614116038804
test_id349,9.94646837665387
test_id350,14.817586039068688
test_id351,14.03928499252993
test_id352,15.613111344089488
test_id353,16.09652617834593
test_id354,8.710364872901401
test_id355,14.163784919080113
test_id356,12.408751207494689
test_id357,15.700391761563703
test_id358,14.782013106382053
test_id359,14.99108419483671
test_id360,13.33775581577755
test_id361,9.433465274023813
test_id362,11.220559739862153
test_id363,12.355543584876704
test_id364,12.285615741161758
test_id365,10.843388308137373
test_id366,10.566047786212584
test_id367,8.068676679328759
test_id368,2.652925567091585
test_id369,15.328218901426728
test_id370,2.767900146399988
test_id371,12.748106425236987
test_id372,7.266795265957353
test_id373,3.955163712503511
test_id374,15.218379367759873
test_id375,13.615008054399544
test_id376,14.108555739676445
test_id377,17.762135886338594
test_id378,14.781824983167976
test_id379,2.285803968286287
test_id380,13.722569766911262
test_id381,14.59146286514799
test_id382,15.03126940122118
test_id383,10.244879784226928
test_id384,14.308124561030088
test_id385,9.617073839896895
test_id386,13.625616092297209
test_id387,17.967360910564533
test_id388,13.318188729084458
test_id389,14.457164554525049
test_id390,13.534313761742219
test_id391,5.777720250598506
test_id392,9.234264336306458
test_id393,15.356634660917454
test_id394,14.420070458556447
test_id395,13.784390000082304
test_id396,12.772994026883824
test_id397,13.211188240367044
test_id398,16.38278540898708
test_id399,10.963175389011695
test_id400,13.671932129679632
test_id401,13.711229324241884
test_id402,15.777053101582881
test_id403,16.840305752868883
test_id404,3.5250256558446766
test_id405,2.521086994978346
test_id406,15.39769705638931
test_id407,11.09986425722928
test_id408,12.385661376042188
test_id409,13.767601739086572
test_id410,16.438667649269583
test_id411,10.656507581805172
test_id412,14.899845468292044
test_id413,16.950732894879543
test_id414,14.447097059270845
test_id415,14.567137190759988
test_id416,12.22965719578156
test_id417,13.805096611068363
test_id418,6.778484311524791
test_id419,8.224377850092605
test_id420,5.405597451329278
test_id421,14.707337361428085
test_id422,13.071394761607522
test_id423,7.1709175547687565
test_id424,15.54744351169513
test_id425,11.304431353254275
test_id426,18.01352098856394
test_id427,0.9560314146453893
test_id428,13.89438430147662
test_id429,13.350701886850862
test_id430,13.818002970694767
test_id431,10.755853223323399
test_id432,12.722551591033305
test_id433,17.979691672490546
test_id434,14.497053956138247
test_id435,10.867848917523098
test_id436,7.401307400848099
test_id437,1.9016578779241577
test_id438,12.072187063127275
test_id439,13.968391259771275
test_id440,14.563971116562874
test_id441,0.1587375673488911
test_id442,15.655733930705484
test_id443,14.125787878275204
test_id444,15.130299816507861
test_id445,12.121098015465888
test_id446,14.839831429338968
test_id447,15.877638329502506
test_id448,11.732324144334521
test_id449,12.629820752721514
test_id450,5.881021669883904
test_id451,13.047642715391207
test_id452,12.83495585561287
test_id453,14.651200513019806
test_id454,14.405386506501877
test_id455,15.849121103321362
test_id456,15.371895479522676
test_id457,14.000525700247286
test_id458,14.622603738484955
test_id459,14.80819856775573
test_id460,15.287400839385281
test_id461,14.200571967749394
test_id462,16.561065105389552
test_id463,15.70369235141886
test_id464,12.939579514358346
test_id465,13.329800784801147
test_id466,8.35864581260418
test_id467,9.94646837665387
test_id468,6.520040495819431
test_id469,14.047929702785698
test_id470,13.30055549647841
test_id471,9.534537007757743
test_id472,14.05507836466261
test_id473,13.751919833172305
test_id474,13.301630353249264
test_id475,12.237774763665202
test_id476,14.324970515943505
test_id477,14.46910953006914
test_id478,14.812937003076469
test_id479,5.540950244604076
test_id480,8.949518822049537
test_id481,16.893852646599907
test_id482,6.988569354856594
test_id483,5.685277221946214
test_id484,7.640944276880174
test_id485,11.919635020955514
test_id486,9.35157598074131
test_id487,14.08862964879625
test_id488,15.014451912232786
test_id489,13.883657873412128
test_id490,10.017236446940784
test_id491,11.04350121707119
test_id492,12.05462973345366
test_id493,12.86853466248194
test_id494,3.562116898525968
test_id495,12.833839659330275
test_id496,10.36766976707815
test_id497,15.812992461772419
test_id498,11.96741846157008
test_id499,11.266910738669338
test_id500,4.727951604313018
test_id501,1.5296525258204248
test_id502,3.657126210408712
test_id503,14.09436311235158
test_id504,14.651551030984704
test_id505,15.704307872476043
test_id506,16.126960951464483
test_id507,7.259393356364337
test_id508,14.06677683670732
test_id509,8.700891496038944
test_id510,9.94646837665387
test_id511,14.40804917220006
test_id512,16.044063749610775
test_id513,11.709474557988765
test_id514,14.610596654041812
test_id515,14.329811638898992
test_id516,15.437138767672769
test_id517,7.932544724740888
test_id518,13.24859936603171
test_id519,7.539687416261506
test_id520,14.056576122204097
test_id521,14.712599968794366
test_id522,11.113200547951099
test_id523,1.507754570840539
test_id524,7.611162228896684
test_id525,14.514233944439878
test_id526,13.768907486657891
test_id527,14.655555996547651
test_id528,16.139819413811693
test_id529,14.309589844028098
test_id530,13.332382926299328
test_id531,15.098753730006756
test_id532,9.808590183346166
test_id533,16.280998446497332
test_id534,7.915240945117794
test_id535,14.594360879983151
test_id536,19.08967149047907
test_id537,13.625020043595738
test_id538,13.349914478872515
test_id539,11.433394285997245
test_id540,13.722998953896774
test_id541,14.813335730119737
test_id542,6.726724124641302
test_id543,9.033973084269222
test_id544,15.003658805940326
test_id545,10.270404684879159
test_id546,13.329800784801147
test_id547,14.801786775921776
test_id548,6.635087512649897
test_id549,14.124610767655613
test_id550,13.146444816769149
test_id551,7.010003479710977
test_id552,11.02889080996995
test_id553,10.538663759855542
test_id554,14.386784982157234
test_id555,6.810872419464745
test_id556,6.19697928764962
test_id557,16.29989501790231
test_id558,5.5414420330043255
test_id559,10.44408754330349
test_id560,14.874119151509165
test_id561,15.753278071998665
test_id562,15.823539554149322
test_id563,14.562918190006787
test_id564,14.578954126652668
test_id565,9.94646837665387
test_id566,14.540360606618144
test_id567,11.895691712792136
test_id568,2.975639776067273
test_id569,12.533664655227204
test_id570,0.9737662931895513
test_id571,14.863396574402152
test_id572,15.222238758526588
test_id573,10.784940319248806
test_id574,14.839454033788924
test_id575,12.462907709535386
test_id576,14.260740947879928
test_id577,13.948381503443759
test_id578,15.578568967123521
test_id579,4.345402756220121
test_id580,14.370454050778207
test_id581,14.31459099632599
test_id582,12.607855615838883
test_id583,17.47675262899675
test_id584,11.140705769182048
test_id585,12.740579092360784
test_id586,11.956052998184063
test_id587,15.041990903202203
test_id588,14.719894252800213
test_id589,16.785080869788366
test_id590,7.72529078307496
test_id591,14.827374413750652
test_id592,13.494066401486977
test_id593,13.753670205262953
test_id594,14.366853289797188
test_id595,12.797996733861618
test_id596,15.799780034029812
test_id597,0.4988821852458312
test_id598,13.883869726759885
test_id599,10.870839813159037
test_id600,17.245380160604668
test_id601,14.178766345584979
test_id602,1.7660492990037333
test_id603,9.838549089997379
test_id604,6.308418700326204
test_id605,15.226396784125104
test_id606,4.702221511268448
test_id607,11.706303399878983
test_id608,9.285961723242968
test_id609,12.170364088927473
test_id610,14.638322718646297
test_id611,10.877292653956093
test_id612,11.151576416289322
test_id613,12.702748890333394
test_id614,7.992853013694113
test_id615,7.248553026436871
test_id616,14.545885677160301
test_id617,14.486805606888357
test_id618,7.536595861941124
test_id619,3.9896289499370354
test_id620,13.288842891825801
test_id621,13.428603670984742
test_id622,0.27254753769743373
test_id623,5.411030819229466
test_id624,14.142002228556942
test_id625,1.438451734261885
test_id626,9.94646837665387
test_id627,11.134039544375634
test_id628,2.9792151594093457
test_id629,9.317506661751613
test_id630,13.964480925788255
test_id631,7.573944180741014
test_id632,11.312995532519128
test_id633,12.670956451360825
test_id634,7.247827897499288
test_id635,13.960797495149988
test_id636,13.518008708799119
test_id637,15.008275615648937
test_id638,9.678731054424572
test_id639,14.322496486171328
test_id640,7.877131958596946
test_id641,4.1394110594231
test_id642,13.935535460809762
test_id643,15.261810199888235
test_id644,13.672995984342124
test_id645,16.5336398101506
test_id646,2.4605179565294852
test_id647,3.4474441922217216
test_id648,12.065948175980461
test_id649,13.6658027212559
test_id650,9.157906672186936
test_id651,6.465829197794052
test_id652,14.879134555213994
test_id653,7.558833922002678
test_id654,12.48189537870244
test_id655,16.711570335099633
test_id656,14.209650699001848
test_id657,12.392676683686172
test_id658,14.626699172233605
test_id659,12.335636620136317
test_id660,15.562325550358882
test_id661,16.183282717200576
test_id662,8.746420159436717
test_id663,14.6121342340662
test_id664,9.94646837665387
test_id665,3.9690403428175034
test_id666,11.258847791480655
test_id667,4.511070463230837
test_id668,15.291389249621755
test_id669,15.197009666625686
test_id670,15.333600091272706
test_id671,11.774790789099693
test_id672,2.5487108759560617
test_id673,9.94646837665387
test_id674,9.558292985221712
test_id675,14.299523660711161
test_id676,8.592138119904465
test_id677,15.704307872476043
test_id678,11.235451460441347
test_id679,15.22157291997971
test_id680,1.9857835067986338
test_id681,4.288850843117953
test_id682,13.388174505097414
test_id683,11.755170315198779
test_id684,16.54296814773178
test_id685,15.835407655963735
test_id686,14.995159820005137
test_id687,13.997527093798276
test_id688,14.080012624142052
test_id689,13.924717387995688
test_id690,5.7952746551537855
test_id691,16.234789382723296
test_id692,7.867966077811277
test_id693,16.055039814367618
test_id694,15.663642233891608
test_id695,16.442359106255644
test_id696,15.239484338509769
test_id697,3.414767010845195
test_id698,12.329364540385725
test_id699,2.2736987363724985
test_id700,9.94646837665387
test_id701,14.1484891352208
test_id702,11.148316880056825
test_id703,11.997102620076335
test_id704,12.89880971484505
test_id705,4.887952835646023
test_id706,14.493708977030666
test_id707,16.60658422201713
test_id708,3.1560959740426417
test_id709,11.656102369864179
test_id710,6.394303932895363
test_id711,11.063376545735887
test_id712,14.572074760859017
test_id713,14.482381928991579
test_id714,14.4153124249504
test_id715,15.983077483140566
test_id716,14.634886868397281
test_id717,10.1105296505803
test_id718,9.359255119286969
test_id719,9.150014556509598
test_id720,14.411296071903747
test_id721,14.90143478929331
test_id722,12.396249285907237
test_id723,17.12856186117143
test_id724,11.129946744619666
test_id725,14.523409402442176
test_id726,13.45261325498421
test_id727,13.590194575894824
test_id728,9.94646837665387
test_id729,6.265609991897844
test_id730,12.784178319167053
test_id731,10.01538592116966
test_id732,11.843498506403677
test_id733,10.165526360477864
test_id734,14.67418935214024
test_id735,13.29401345523631
test_id736,15.412802374886732
test_id737,13.535558427756083
test_id738,4.888536792825422
test_id739,13.57821363514015
test_id740,9.485164462781734
test_id741,13.203210048393034
test_id742,18.200293076955077
test_id743,12.792169524592039
test_id744,1.5474440953568542
test_id745,14.000499160872293
test_id746,14.798958883383738
test_id747,13.06851511820461
test_id748,12.672285608679307
test_id749,7.269685664063981
test_id750,14.374773979574256
test_id751,15.087276803979185
test_id752,9.94646837665387
test_id753,16.18581270007974
test_id754,18.801210374156057
test_id755,3.70817980434728
test_id756,10.722462631796368
test_id757,15.480880512346387
test_id758,12.52454151089826
test_id759,12.291873567683405
test_id760,14.370856283980013
test_id761,16.261111186926698
test_id762,5.77320922692965
test_id763,12.95414876109128
test_id764,10.739576840586771
test_id765,3.839021845768325
test_id766,15.816257750516671
test_id767,6.87408500017744
test_id768,13.344549886306282
test_id769,13.673731422489972
test_id770,14.621409900636978
test_id771,14.894821395314757
test_id772,15.670481134505508
test_id773,14.440481460759317
test_id774,13.393332033438682
test_id775,14.51575475795189
test_id776,15.796887612053649
test_id777,10.926343321973464
test_id778,2.430500408064927
test_id779,8.814440477537612
test_id780,2.559867537881585
test_id781,11.05703343297981
test_id782,16.657741353714044
test_id783,14.698557169995606
test_id784,14.832924273006359
test_id785,15.40153034119337
test_id786,11.88567106890889
test_id787,2.7040829286333254
test_id788,15.522760225285891
test_id789,14.74811545794169
test_id790,16.239813820152957
test_id791,2.6034002106810576
test_id792,8.429656070740249
test_id793,5.584337656830133
test_id794,10.464636729152028
test_id795,14.33583912337476
test_id796,14.835702461681045
test_id797,15.380074609402149
test_id798,14.599755554169658
test_id799,15.315283869858034
test_id800,14.54790054244721
test_id801,16.72598682450547
test_id802,14.528036962189407
test_id803,10.70025119977478
test_id804,13.72463408783688
test_id805,6.278828543213193
test_id806,17.11163310781058
test_id807,12.445307196218774
test_id808,12.083272856057546
test_id809,13.674629464183472
test_id810,12.689507338622615
test_id811,15.692036671257888
test_id812,13.972034383124832
test_id813,15.113757160303697
test_id814,9.98528237375215
test_id815,15.592470863645215
test_id816,6.439640831832184
test_id817,15.00219343103753
test_id818,5.947630755669956
test_id819,17.533592108962175
test_id820,7.949064277829419
test_id821,13.923322856048665
test_id822,14.814233058492205
test_id823,9.175604453174367
test_id824,6.742100096863109
test_id825,14.673151892051585
test_id826,15.440996194485765
test_id827,11.2577274543691
test_id828,13.805818284931757
test_id829,13.882480886872099
test_id830,11.857108084402995
test_id831,11.644568428108991
test_id832,14.323893886356139
test_id833,14.48396520178078
test_id834,13.922859587877417
test_id835,14.197996035414526
test_id836,14.182237770046848
test_id837,11.892489390330656
test_id838,15.445240691910975
test_id839,14.813964407716588
test_id840,13.869773731482212
test_id841,1.856117547756153
test_id842,14.350009567935205
test_id843,13.95955179537539
test_id844,9.94646837665387
test_id845,13.79286486085409
test_id846,15.307335741458164
test_id847,14.289729759592005
test_id848,12.95617779295377
test_id849,11.859922399961137
test_id850,7.350331242620956
test_id851,16.27712766246814
test_id852,15.778980774675945
test_id853,7.840947741501683
test_id854,14.747808897499796
test_id855,13.455589845110564
test_id856,15.032818468109237
test_id857,16.46451385224354
test_id858,10.750920925305714
test_id859,14.872179036787752
test_id860,2.469257961274123
test_id861,4.809547265399784
test_id862,9.33864975662616
test_id863,16.304955977664413
test_id864,14.46380345583602
test_id865,12.773219994208775
test_id866,13.244333693823858
test_id867,14.322756842589232
test_id868,11.610107832045506
test_id869,9.223446634983915
test_id870,14.588618767062064
test_id871,14.166245454831735
test_id872,10.066680046056176
test_id873,14.320086350105468
test_id874,15.129525686120472
test_id875,14.60935079414353
test_id876,12.870106917511263
test_id877,13.982709435462397
test_id878,14.45504174561725
test_id879,13.391631575673216
test_id880,9.859372370062129
test_id881,4.649310045366402
test_id882,7.358375975392871
test_id883,14.890922263862253
test_id884,15.220370238764499
test_id885,17.049915484449038
test_id886,4.512307872518771
test_id887,14.898719882464126
test_id888,11.749309937562414
test_id889,12.748106425236987
test_id890,9.26388216624037
test_id891,14.142585335259499
test_id892,14.773730577754444
test_id893,13.39360727184956
test_id894,15.15556566715044
test_id895,12.85915877420225
test_id896,14.399157866415694
test_id897,14.879763049386252
test_id898,2.327547356772997
test_id899,6.111008226180843
test_id900,14.676330536595298
test_id901,1.7687933292012141
test_id902,9.57871958044783
test_id903,12.184431335327103
test_id904,12.475303238220215
test_id905,4.501516202783432
test_id906,0.7267206114206619
test_id907,13.966562672692705
test_id908,3.46834896133176
test_id909,9.133353710879842
test_id910,3.639199548392589
test_id911,8.228366327312735
test_id912,13.97781449623533
test_id913,2.1236580631634303
test_id914,14.417194253908908
test_id915,14.652333543634986
test_id916,2.446430139408978
test_id917,13.759385102704892
test_id918,14.483828575357837
test_id919,1.719323893996867
test_id920,9.113284272209729
test_id921,12.515986284350602
test_id922,14.92676143431804
test_id923,15.507781653882892
test_id924,14.783672564697499
test_id925,11.26958555665186
test_id926,6.582703701729104
test_id927,9.150816614890974
test_id928,9.10997924860796
test_id929,15.976040677560427
test_id930,9.471117210281845
test_id931,1.5522256786747977
test_id932,14.096912589047706
test_id933,11.422478885983768
test_id934,13.68486944463612
test_id935,14.710118075997222
test_id936,15.917185089555556
test_id937,10.276270770395165
test_id938,15.15456505545459
test_id939,10.75235405359852
test_id940,14.503037095704261
test_id941,5.174817804535647
test_id942,13.32768517911936
test_id943,13.014302783158367
test_id944,14.832150666860327
test_id945,14.424782074259936
test_id946,13.941628726987824
test_id947,11.063376545735887
test_id948,15.665452782484316
test_id949,6.764482892572905
test_id950,16.238520291495547
test_id951,13.16525277600663
test_id952,13.215991963655208
test_id953,17.112915070134225
test_id954,1.931202888157093
test_id955,15.518751292597972
test_id956,14.576645554148268
test_id957,12.938704801670935
test_id958,13.421365775739146
test_id959,13.656358491534979
test_id960,15.784355812520017
test_id961,14.974782978096139
test_id962,16.721091108958618
test_id963,12.793840434281453
test_id964,12.49852718508285
test_id965,14.843181759285999
test_id966,13.977641606001795
test_id967,14.772504139746072
test_id968,14.188868684047085
test_id969,8.381097049641138
test_id970,15.06909179628951
test_id971,12.47194234751675
test_id972,15.30135102505756
test_id973,4.150050924116251
test_id974,1.4590687445868633
test_id975,17.135664344989763
test_id976,14.065448113097519
test_id977,13.702882830653243
test_id978,11.058571691788107
test_id979,12.805554406793268
test_id980,15.099427881220166
test_id981,7.382962936244687
test_id982,10.374088218703374
test_id983,17.618255470128215
test_id984,13.772550230022276
test_id985,14.940651790365177
test_id986,13.358582955350734
test_id987,11.050038766013722
test_id988,14.767743873700665
test_id989,3.8641634956156325
test_id990,9.189325402409164
test_id991,1.8327989910187474
test_id992,14.556673605380958
test_id993,10.2278224060704
test_id994,13.90662200519478
test_id995,11.9660205253056
test_id996,17.8337502482884
test_id997,15.127038519541147
test_id998,11.799111321498357
test_id999,11.879461357145459
test_id1000,12.847348560827868
test_id1001,11.49369460607044
test_id1002,9.159468904652366
test_id1003,8.744608606877325
test_id1004,9.963777518040967
test_id1005,10.865375222722413
test_id1006,9.643203944386023
test_id1007,6.22545771308414
test_id1008,15.148631847122521
test_id1009,8.317076912244325
test_id1010,14.529999885865841
test_id1011,14.84739353883139
test_id1012,13.641889072797941
test_id1013,14.253886741189717
test_id1014,13.788723983045077
test_id1015,13.345090812335236
test_id1016,13.754874068070135
test_id1017,7.997206993385345
test_id1018,6.026510384820089
test_id1019,7.167481698523249
test_id1020,6.972497183034665
test_id1021,14.567239236952327
test_id1022,11.294032481817492
test_id1023,15.398361784000715
test_id1024,13.594528103052935
test_id1025,1.5443712355703003
test_id1026,15.281340117256244
test_id1027,4.48696055236544
test_id1028,14.147825590295595
test_id1029,10.28265703980176
test_id1030,1.6834709584615144
test_id1031,10.918924478495892
test_id1032,6.792604013847867
test_id1033,11.59941651825978
test_id1034,15.02993620893759
test_id1035,4.966634548473941
test_id1036,15.285658679176596
test_id1037,5.691763338746315
test_id1038,1.3886645584886428
test_id1039,14.920955596375107
test_id1040,13.67872508590281
test_id1041,2.9891192474481305
test_id1042,16.178592905307926
test_id1043,15.74351294170681
test_id1044,12.688641939137767
test_id1045,16.397669878359675
test_id1046,15.162110303989095
test_id1047,7.041258778843946
test_id1048,12.40225204633245
test_id1049,12.088342708981127
test_id1050,14.196286314613396
test_id1051,7.61828971247836
test_id1052,9.94646837665387
test_id1053,13.943739909305362
test_id1054,16.48151473688197
test_id1055,11.263936100945738
test_id1056,14.876993954214607
test_id1057,3.4341042356579345
test_id1058,15.028714791233478
test_id1059,12.431231230191436
test_id1060,10.722462631796368
test_id1061,13.337372301822777
test_id1062,14.283024967080861
test_id1063,12.593920672489187
test_id1064,15.955679661488604
test_id1065,1.8563043295804549
test_id1066,15.0730715568459
